zinc_id,SMILES
ZINC000085492873,CC(=O)O[C@H]1C[C@H]2[C@@H](OC(=O)c3ccccc3)[C@H]3[C@@](C)([C@@H](OC(C)=O)C[C@H]4OC[C@]43OC(C)=O)[C@H](OC(C)=O)[C@H](OC(C)=O)C(=C1C)C2(C)C
ZINC000085540684,CC(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(C)=O)[C@@H]3[C@]4(CO4)[C@@H](O)C[C@H](OC(C)=O)[C@@]3(C)[C@@H](OC(C)=O)[C@H](OC(C)=O)C(=C1C)C2(C)C
ZINC000085542095,C[C@H](CCCc1ccccc1)CCC[C@]12[C@@H](O)CC[C@@](C)(C3CCCC3)[C@@H]1[C@H]1C[C@](C)(C#CCCC(=O)O1)[C@]2(O)CCC1=CC(=O)OC1
ZINC000085542349,CC1(C)CC[C@@H](O)[C@@]2(C)[C@H]1[C@H]1C[C@](C)(C#CCCC(=O)O1)[C@]2(O)CCC1=CC(=O)OC1
ZINC000085568187,CNCO[C@@H]1Cc2c(cc(OCCO)c3c2CCc2cc(O)ccc2-3)O[C@@H]1c1ccc(O)c(OC)c1
ZINC000085571324,CC[C@H](/C=C1\OC(=O)C2=C(c3cc(O)ccc3-c3cccc(CNC4CCCCC4)c3)[C@@H]3CC[C@@]21[C@H]1C2=C(CC[C@H]13)/C(=C/C[C@H](C)CO)OC2=O)Cc1ccccc1
ZINC000085595843,COc1cc([C@@H](CC(=O)C[C@@H](CCc2ccc(O)c(OCCO)c2)OC(C)=O)CC(C)C)ccc1O
ZINC000095909233,CC(=O)OC[C@]1(C)[C@H]2C[C@H](O)[C@]34C=C(CO)[C@H](CC[C@@H]3[C@]2(C)CC[C@H]1O)C4
ZINC000095909325,C=C1C(=O)[C@]23C[C@H]1C[C@H](OC(C)=O)[C@H]2[C@]1(C)[C@@H](O)C[C@H](O)C(C)(C)[C@H]1C[C@@H]3OC(C)=O
ZINC000095912418,C=C(CC/C=C(\C)C(=O)O)[C@H]1CN[C@H](C(=O)O)[C@H]1CC(=O)O
ZINC000095914892,C=C1[C@@H]2C[C@H]3O[C@@H](OC)[C@@]45[C@@H](O)CCC(C)(C)[C@H]4[C@H](O)C(=O)[C@@](C2)([C@@H]35)[C@@H]1O
ZINC000523041958,C=C1C(=O)O[C@@H]2[C@H]3C(C)=CCC3=C(C)C[C@H](OC(C)=O)[C@@H]12
ZINC000523042162,C=C1C(=O)O[C@H]2[C@H]1[C@H](OC(=O)[C@@](C)(O)CCl)[C@@H](OC(C)=O)/C(C(=O)OC)=C\CC[C@@]1(C)O[C@H]21
ZINC000150344410,CC(C)[C@@H]1CNC[C@]2(O)[C@H](Oc3ccc4c(=O)[c-](-c5ccc(O)cc5)c[o+]c4c3)O[C@H](C(=O)O)[C@@H](O)[C@@H]2OCSSC[C@H]1C1=C[CH+]N=C1
ZINC000150347655,COc1c(O)ccc2c1-c1ccc3ccc(O)cc3c1[C@@H]1CC[C@@H](C[C@@H](O)CSS1)[C@@H](O[C@H]1N[C@@H](CCCO)CC[C@@H]3c4c1cc(CO)c(NCC(C)=O)c4CC[C@@H]3CO)CC(=O)CC2
ZINC000150349787,CCc1ccc2cccc(CCO)c2c1Cc1c(C[C@H](Cc2cnc[cH-]2)[C@H](O)[C@H]2CC[C@H](O)[C@](Cc3ccc(O)c(OC)c3)(c3cc(O)cc(CNC)c3)C2=O)ccc(O)c1OC
ZINC000685935780,C[C@@H]1[C@@H]2[C@H](C[C@H]3[C@H]4CC=C5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]32C)O[C@]12CC[C@@H](CO)CN2
ZINC000013335277,COc1cc(O)c(CCCc2cc3c(cc2O)OCO3)cc1C
ZINC000015053495,C=C1C(=O)[C@]23C[C@H]1C[C@@H](O)[C@H]2[C@@]1(CCC[C@@](C)(COC(C)=O)[C@H]1C=O)COC3=O
ZINC000005134711,O=C1C=CC[C@@H]2[C@H]3CCC[N+]4([O-])CCC[C@@H](CN12)[C@@H]34
ZINC000276935113,CO[C@@H]1C[C@@H](O[C@H]2CC[C@]3(C)[C@H]4CC[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)O[C@H](C)[C@H]1O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O
ZINC000276935126,CO[C@@H]1C[C@@H](O[C@H]2CC[C@]3(C)[C@H]4CC[C@]5(C)[C@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)O[C@H](C)[C@H]1O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O
ZINC000085592596,CCN[C@@H]1C[C@H]2C=CCC[C@H]2C[C@@H]1[C@H](CCCO)OC(=O)[C@]12O[C@@]1(C/C(CO)=C(\C)CCc1ccnc(NCNC)c1)C(=O)c1ccccc1C2=O
ZINC000085595440,COc1cc([C@@H]2C[C@H](OC(=O)Cc3ccc4cc(O)cc(-c5ccccc5)c4c3)C[C@@H](OC(C)=O)[C@@H]3Cc4cc(OC)c(O)cc4C[C@@]3(c3ccc4ccccc4c3)C2)ccc1O
ZINC000085596378,COc1c(O)c(O)c(CO)c([C@@H]2C[C@H](O)C[C@H](CCc3ccc(O)c(CCC(C)C)c3)O2)c1Cc1cnc[cH-]1
ZINC000085626260,CC[C@H](CC[C@H](CC(=O)C[C@H](O)CCc1ccc(O)c(O)c1)c1ccc(O)c(OC)c1)CC(C)C
ZINC000085631426,CCC[C@H](CO)[C@@H]1C[C@@H]2C(=O)CC(=O)CCc3cc(OC)c(O)cc3[C@@H](c3ccccc3)C#C[C@H]2C[C@@H](C2(c3ccnc(N)c3)CCCC2)C1
ZINC000095910051,CC1=CC(=O)[C@@H](O)[C@@]2(C)[C@H]1C[C@@H](O)[C@@]13CO[C@]4(C)[C@@H](OC(=O)[C@@H]41)[C@H](O)[C@H]23
ZINC000095911250,CC1(C)[C@@H]2CC[C@@]3(C)CCC[C@](C)(O)[C@H]3[C@@H]21
ZINC000095912501,C=C1C(=O)O[C@H]2[C@H]1C[C@H](O)C(=C)[C@@H]1C[C@H](OC(C)=O)[C@@H](COC(=O)CC(C)C)[C@@H]12
ZINC000095914337,CCCCC/C=C/C(=O)O[C@@]12[C@H](OC(=O)[C@H](C)CC)[C@@H](C)[C@@]3(O)[C@@H](C=C(CO)C[C@]4(O)C(=O)C(C)=C[C@@H]34)[C@@H]1C2(C)C
ZINC000095486093,C=C[C@]1(C)CC[C@H]2[C@@H](CC[C@H]3[C@]2(C)CC(=O)[C@H](O)[C@@]3(C)CO)C1
ZINC000000967554,C=C(C)[C@H]1CC[C@]2(C)CCCC(=C)[C@H]2C1
ZINC000070450804,CCCCCCCCCCCCCCCCCCC[C@@H](O)C[C@H](O)[C@@H](O)CCCCCC
ZINC000070451056,CCCCCCCC(=O)C[C@@H](O)c1ccc(O)c(OC)c1
ZINC000070457529,COc1c(O)ccc(/C=C\C(=O)O)c1[C@@H](/C=C/c1ccc(O)cc1)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
ZINC000085504474,CC(C)CCO[C@@H]1[C@@H](Oc2ccc3c(=O)c(-c4ccc(O)cc4)coc3c2)O[C@@H](COC(=O)CC(=O)O)[C@H](O)[C@]1(O)CO
ZINC000085532379,COC1=C(C)C(=O)O/C1=C1/OC2=C[C@@H]3C=C[C@]4(CCC[C@@H]5N4[C@H]3CC[C@]5(O)[C@@H]3C=CC[C@H](C)C3)[C@H]2[C@@H]1C
ZINC000085546684,C=C1[C@@H]2C[C@@H](C[C@H]2CO)[C@]1(C)C1CCCC1
ZINC000085547896,CCNC[C@H]1[C@@H]2C=C[C@@H]3[C@H]1N3[C@H]2[C@H](C)c1ccc(C=O)cc1
ZINC000085571175,CCC/C=C1\OC(=O)C2=C1CC[C@H]1[C@@H]3CC[C@@]4(C5=C3[C@@H](CN3C(=O)C=CC3=O)c3ccnc(c3)NCSSC[C@H](C)C/C=C/4OC5=O)[C@@H]21
ZINC000085571201,CCC/C=C1\OC(=O)C2=C([C@H](CN3C(=O)C=CC3=O)c3ccnc(N)c3)[C@H]3CC[C@]21[C@H]1C2=C4C(=C(CCC)CC[C@@H]4C[C@@H]31)OC2=O
ZINC000085531662,C[C@@H]1O[C@H](O[C@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@H](c6ccc(=O)oc6)CC[C@@]45O)[C@@]3(C)CC2)[C@@H](O)[C@H](O)[C@H]1O
ZINC000103538576,OC1=C(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c2C1
ZINC000103554278,COC(=O)[C@@]1(C)CCC[C@]2(C)[C@H]3CC/C(=C/C(=O)OCCN(C)C)[C@H](C)[C@@H]3C(=O)[C@H](O)[C@@H]12
ZINC000103581652,C=C1[C@@H](O)CC[C@]2(C)[C@@H]1[C@H](O)[C@]1(O)C[C@H](O)C(C)=C([C@@H](O)[C@@H]2O)C1(C)C
ZINC000103525614,C=C1/C=C/C=C(\[C@H]2CC[C@@]3([C@H](CCCO)/C(=C(\C)C=O)[C@H](CCCO)C[C@@]3(C)O)[C@@H]2O)COCC#CC/C(C)=C/CC1
ZINC000103524528,CNC[C@]12C=CN(C(=N)NC)C[C@@]13[C@@H]1CC[C@H]4CCCC[C@@H](OC)[C@@]5(O)C(C(=O)O)=C(C1)[C@]43[C@@H]5CC2
ZINC000085487782,C[C@@H]1N[C@H](C[C@H](O)[C@H]2CCCCCC[C@@](O)(CC(=O)O)CN[C@@]3(C)C[C@H](N)N[C@H](C3)C3(CCCCC3)c3cccc(c3)C2)[C@@H]([N+]2=CC=N[CH+]2)C[C@H]1O
ZINC000085489545,CCNc1cc(O[C@@H]2O[C@H](COC(=O)c3cc(OC)c(O)c(OCCc4ccccc4)c3O)[C@@H](O)[C@H](O)[C@H]2O)c(OCNC(=N)NC)cc1C(=O)O
ZINC000085489765,COc1cc(C(=O)O)ccc1O[C@@H]1O[C@H](COC(=O)c2cc(OC)c(O)c(OCCc3ccccc3)c2O)[C@@H](O)[C@H](O)[C@H]1O
ZINC000059589104,C=C[C@@H](C1=C[C@@H](OC)C(OC)=C[C@H]1OC)c1ccccc1O
ZINC000033830597,CC(=O)/C(C)=C\OC(C)(C)[C@@H]1Cc2cc3ccc(=O)oc3cc2O1
ZINC000042852398,COc1cc(CCc2ccc(OC)c(OC)c2)cc(OC)c1
ZINC000032303223,CCC[C@@H]1C[C@@H](O)/C=C/CCCC(=O)O1
ZINC000036425817,C=C1CC[C@H]2[C@@](C)(CC[C@@H](OS(=O)(=O)O)[C@@]2(C)CO)[C@@H]1C/C=C1/C(=O)OC[C@H]1O
ZINC000028570085,O=C1CCC[C@@H]2[C@H]3C[C@H](O)CN4CCC[C@@H](CN12)[C@@H]34
ZINC000085532299,COC1=C(CO)C(=O)O/C1=C1/OC2=C[C@@H]3C=C[C@]4(CCC[C@@H]([C@@H](O)[C@@H]5C=CC[C@@H](C)C5)N4C3)[C@H]2[C@@H]1CO
ZINC000085546646,C=C1[C@H]2CC[C@](C=O)([C@H]2OC)[C@]1(C)C1CCCC1
ZINC000085593053,NC1=NC(=O)C2=NC=[N+](c3ccccc3Cc3cc4c(c(OC[C@H](O)CC=O)c3O[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)C(=O)c3cc(CO)ccc3C4=O)C2=N1
ZINC000085594146,Cc1cc(=O)c2c(O)c3c(cc2o1)OC(C)(C)[C@@H]1OC(=O)[C@]2(CCC[C@H]31)O[C@@H]2C
ZINC000085597123,CCNCc1cc(CC/C=C/C(=O)CCc2ccc(O)c(OC)c2)cc(OC)c1O
ZINC000085505398,O=C(O)[C@H]1Cc2cc(O)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2N1C(=O)/C=C/c1ccc(O)c(C(=O)N2CC2)c1
ZINC000085505451,NCC[C@@H]1CC[C@@H](C/C=C\[C@H](O)[C@H](O)C2CCC(O)CC2)[C@H](Cc2cccc(CO)c2)CSSCc2ccccc2CC[C@@H]1CC(=O)O
ZINC000085505631,NCC[C@H](CC[C@@H](C/C=C\CCC1CCCCC1)CCc1ccccc1)[C@H](CC(=O)O)C[C@@]1(c2ccccc2)CCC[C@H](Cc2cccc(O)c2)C1
ZINC000095910445,CC1(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(CO)[C@@H](O)[C@@H]1O
ZINC000095911491,C[C@@H]1C[C@H]2CC(=O)[C@]3(O)CCCN4CCC[C@H]2[C@@]43C1
ZINC000095912281,C[C@@H]1C[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](OC(=O)Cc3ccc(O)cc3)[C@H]2OC(=O)Cc2ccc(O)cc2)CC(=O)O1
ZINC000095912456,Cc1c(O)cc(O)c2c1OC[C@H](Cc1ccc3c(c1)OCO3)C2=O
ZINC000095912740,CC(=O)/C=C/[C@H]1[C@H](C)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)CC1(C)C
ZINC000095914157,C[C@@](O)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@@H]1Cc2cc3ccc(=O)oc3cc2O1
ZINC000095911267,C[C@]12CC[C@]3(C1)[C@@H](CC2=O)C[C@@H](OC(=O)c1ccccc1)[C@H]1[C@@](C)(C(=O)O)CCC[C@@]13C
ZINC000095909830,COc1cc(O)cc2c1-c1ccc(Oc3c(O)cc(OC)c4c3CCc3cc(O)ccc3-4)cc1CC2
ZINC000095099502,COc1cc2c(cc1C=C(C)C)[C@H]1COc3c(ccc(OC)c3CC=C(C)C)[C@H]1O2
ZINC000095099613,C=C(C)[C@@H]1C/C=C(/C)C/C(C)=C/C[C@]2(C1)C(=O)C([C@@H](CC(=O)O)c1ccccc1)=C(O)C1=C2O[C@H](C)[C@@H](C)C1=O
ZINC000103524848,CN/C1=N/CC#C[C@@H]2C[C@@H](C)[C@@]34C[C@](O)(C=O)C(C(=O)O)=C3C[C@@H]2[C@]42CC=CN1C2
ZINC000085627382,CC(=O)O[C@@H]1CCc2cc(c(O)c(OC3CCCC3)c2)CN2C[C@@H](CC2=O)C[C@@H](N=C(N)N)CSSCCCCCC[C@H](O)C1
ZINC000085630525,CNC[C@H](C)CCCCCC(=O)CC(=O)/C=C(\CO)c1cc(OC)c(O)cc1Cc1cnc(N)cc1CCc1ccccc1
ZINC000085632389,COc1cc(C[C@H](Cc2ccc3ccccc3c2CCCO)C(=O)C[C@@H](O)[C@H](Cc2ccc(O)c(OC)c2)Cc2cnc[cH-]2)ccc1O
ZINC000085633030,COc1c(O)c(CCc2ccccc2)c2oc(-c3ccc(O)cc3)cc(=O)c2c1O
ZINC000085645242,CC(=O)O[C@H]1[C@H](C)C[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc(O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)cc(O)c3c2=O)[C@H](OC(C)=O)[C@@H]1O
ZINC000070450969,COC(=O)[C@H]1O[C@@H](Oc2cc3oc(-c4ccc(OC)c(O)c4)cc(=O)c3c(O)c2OC)[C@H](O)[C@H](O)[C@@H]1O
ZINC000070454190,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](CC[C@]3(C)[C@@H](c4ccoc4)OC(=O)[C@@H](C)[C@@]32C)[C@@]23COC(=O)C[C@H]2OC(C)(C)[C@@H]13
ZINC000150342144,CNC(=N)N1C=C[C@H](CNCCO)[C@@]2(C1)[C@@H]1CC[C@@H](C)[C@]23C[C@](O)(CO[C@H]2CCC[C@H](Cc4ccccc4)C2)C(C(=O)O)=C3C1
ZINC000150345020,CCN[C@H]1C=C2C=CC[C@@H]3CCCC[C@](C)(Cc4ccc(N)nc4)Cc4cccc5c4C(=O)[C@]4(O[C@@]4(C/C=C(\C)C4([C@@]6(c7ccnc(NCNC)c7)CCCN=C(NC)N6)CCCC4)C5=O)C(=O)OC[C@@H]1C[C@H]23
ZINC000150347794,C[C@H](O)CNC[C@H]1C2=C[C+]([C@@H](O)COc3cc(CCc4c[c-](CO)c(CCCCC[C@H]5CSSCc6c(CO)ccc7c6C=C[C@@H](C[C@H]5N)[C@H]7O)[o+]4)ccc3O)N=C2CC[C@H]2CCC[C@@H]21
ZINC000150348522,O=C1CCc2cc(c(O)c(OC3CCCC3)c2)Cc2ccc3c(c2)C[c-]2ccnc2N[C@H](C#CC[C@H](O)C32CCCC2)C2=Cc3nc[cH-]c3[C@@H](C[C@@H]3C=Cc4c(O)cccc4CC3)[C@@H]2C(=O)[C@H]1CCO
ZINC000150348992,CCCCC[C@H](C(=O)CCc1ccc2c(c1)O[C@H]1[C@H](C#C[C@H](O)c3ccc4c(c3CC3=CN=C5C=[N+]1C=C35)C=CN[C@@H]4N)C1(C#CO2)CCCC1)[C@H](O)[C@@H]1C=C[C@@H](C)C[C@H]1O
ZINC000685935559,COC(=O)c1cc(CC=C(C)C)c2c(c1)C[C@@H]([C@@](C)(O)CCC=C(C)C)O2
ZINC000013381535,C=C(C(=O)O)C1=C2C=C(C)CC[C@H]2[C@H](C)CC1
ZINC000014453745,CC(=O)O[C@H]1C=CC(=O)O[C@H]1[C@@H]1O[C@@H]1c1ccccc1
ZINC000085567353,CCOC(=O)[C@@H]1C=Cc2c(c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(OC)c3occc23)C1
ZINC000085567824,COc1cc([C@@H]2Oc3cc(OC)c4c5c3[C@H](CSSCC[C@@H](C)CC[C@@H](C5)c3cc(O)ccc3-4)[C@H]2O)cc(OC)c1O
ZINC000085568408,COc1cc(O)cc2c1-c1ccc3c4c1[C@@H](CSSCc1cc(O)c(OCCNC5CCCCC5)cc1[C@@H](O4)[C@H]3COC(C)=O)C2
ZINC000085568530,CCCCC[C@H]1Cc2cc(O)c(CC(C)C)cc2-c2c(OC)cc3c(c21)C[C@@H](O)[C@H](c1ccc2c(c1)O[C@@H]1C[C@@H](CO)CC[C@@H]1CC#CO2)O3
ZINC000085568734,Cc1cc(O)c2c(c1)C(=O)c1c(c3cc4c(nccc14)NC[C@@H](O)C1(CCCC1)CC[C@]1(CO)O[C@@H](O3)[C@H](O)[C@@H](O)[C@@H]1O)C2=O
ZINC000085593445,CC(=O)Oc1ccc2c(c1/C=C/c1ccccc1)C(=O)c1cc(O[C@H]3O[C@@H](C)[C@@H](O)[C@@H](O)[C@H]3O)c(C)c(O)c1C2=O
ZINC000085593457,CC(=O)Oc1ccc2c(c1)C(=O)c1c(c(O)c(C)c3c1[C@H](C1=C[CH+]N=C1)CSSCO[C@H]1[C@@H](O3)O[C@@H](C)[C@@H](O)[C@H]1O)C2=O
ZINC000085531311,COCCc1c(CO)c2ccc3c(c2oc1=O)[C@H]1OC(=O)C[C@H](CCc2ccccc2)Cc2ccc(cc2)CCC(=C(C)C)C(=O)O[C@@H]1[C@](C)(C1CCCC1)O3
ZINC000085549290,C[C@]12CCSSC3(CCCCC3)[C@@]34C[C@H](CSSCc5cccc(c5)C[C@@H]3CNC(N)=N4)CC3=C4C[C@H]1C[C@H](CO)[C@@H](CCCO)[C@@]42CC3=O
ZINC000085548271,CN[C@H]1CC#CC[C@@]2(C)[C@@]34CCC(C)=C3C[C@@]2(CC[C@H]4C)CN2C[C@H]12
ZINC000042835280,COC(=O)[C@@]1(C)[C@@H](O)CC[C@]2(C)[C@H]3CC[C@H]4C(=CC(=O)[C@H]5[C@@](C)(CO)[C@H](O)CC[C@]45C)C[C@]3(C)CC[C@H]21
ZINC000070455433,C/C(=C\C=C\C[C@@H](C)[C@H](O)CC(=O)O)C(=O)OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
ZINC000059586621,C=C1C=C2C(=C(C)[C@H]3CC=C(C)C[C@H]3[C@H]2C(C)C)CC1
ZINC000057988166,CC1=CC[C@@H]2[C@@H]3[C@H]1[C@@]2(C)CC[C@@H]3C(C)C
ZINC000085831664,C=C[C@@H](O)C#CC#C[C@@H](/C=C\CCCCCCC)OC(C)=O
ZINC000103533270,COc1c(OCCc2ccccc2)c(CCc2cccc3c2ccc2nc[cH-]c23)c2[o+]c(-c3ccc(O)cc3)[cH-]c(=O)c2c1O
ZINC000523041458,CC1=C[C@H]2C[C@@H]3[C@]4(C[C@@H](c5ccoc5)OC4=O)[C@@H](C)CC[C@]13C(=O)O2
ZINC000196116035,C=C1C[C@H]2C[C@@H]([C@@H]1C)C2(C)C
ZINC000150344582,C/C=C1/C[C@@H](c2cc(CO)cc(NC[C@H](C)O)c2)C#C[C@H]2CC(=O)Oc3c2cc(c(O)c3CC)C[C@H]([C@]2(O)CCC[C@H]3CC(=O)CC[C@H]32)OC1=O
ZINC000150344777,COCCCCNCC1=CC2=C([C@H]3/C=C/c4c(OC)c5c6c7c(c8c(O)c6c4O[C@H]4O[C@H](CO3)[C@@H](O)[C@H](OC#CCc3cccc6c3CN(CC8=O)C6=O)[C@]4(O)CO)[C@@H]3CCC[C@@H]3C[C@H]7CC5)C=N[C+]2C=C1
ZINC000150345587,Cc1cc(=O)c2cc3c(c([N+]4=CC5=CC=NC5=C4)c2o1)O[C@](C)(CC[C@H]1CNC(=O)C12CCCC2)[C@H](OOC[C@@](O)(Cc1ccc(O)c2ccc(O)cc12)[C@@H](O)[C@H](O)[C@H](O)CO)C3
ZINC000150345994,CCOC(=O)C1=C(C=O)/C(=C2\C[C@H](CO)C(=O)[C@@H](c3ccc4c(c3)=C[CH+]N=4)C2)c2c(c(CO)c3c(c2O[C@@H]2CCCC(O)(O)C2)C[C@@H]([C@](C)(O)[C@@H]2CCN(CCCOC)[C@H](CC)C2)O3)O1
ZINC000150346136,CCOC(=O)C1=C(C=O)/C(=C2\C[C@H](CO)C(=O)[C@@H](c3ccc4c(c3)=C[CH+]N=4)C2)c2c(OCCCO)c3c(c(CO)c2O1)O[C@H]([C@](C)(O)CCCO)C3
ZINC000150346267,CCCOc1c2c(c(CO)c3c1/C(=C/C[n+]1cc[nH]c1[N+]1=CN=C4C(=O)N=C(N)N=C41)C(C=O)=C(C(=O)OCC)O3)O[C@H](C(C)(C)O)C2
ZINC000150349590,CCC[C@H]([C@H](O)C[C+]1C=C([C@H](C)CNC[C@H](C)O)C=N1)[C@H]1C[C@@H]2C(=O)[C@@H](O)C(=O)CCc3cc(OC)c(O)cc3[C@@H](c3ccccc3)C#C[C@@H]2C[C@H](C2(c3ccnc(N)c3)CCCC2)C1
ZINC000014654002,O=C(O)Cc1c2c3c(cc(O)c(O)c3oc1=O)C(=O)OC2
ZINC000013400121,CC1(C)C=Cc2c(c(O)cc3oc(=O)ccc23)O1
ZINC000013328392,COc1cc(OC)c2oc(=O)c(CC(C)=O)cc2c1
ZINC000013377935,COc1cc(CCC(=O)/C=C/CCc2ccc(O)c(O)c2)ccc1O
ZINC000095909411,COc1ccc(/C=C/C(=O)O[C@@H]2[C@@H](O)[C@H](O)[C@H](CO)O[C@@H]2O[C@@H]2OC=C(C(=O)O)[C@H]3C[C@H](O)[C@H](C)[C@@H]23)cc1
ZINC000095909479,C/C=C(/C)C(=O)O[C@H]1CC[C@]2(O)C=C3OC(=O)C(C)=C3[C@@H](OC)[C@]2(C)[C@H]1C
ZINC000095912673,COc1cc(C(=O)OC[C@]23O[C@H]2[C@@H](O)[C@@H]2C=CO[C@@H](O[C@H]4O[C@H](CO)[C@H](O)[C@@H](O)[C@H]4O)[C@@H]23)ccc1O
ZINC000095912748,C=C1CC[C@H]2[C@@H](/C=C(\C)C(=O)[C@@]3(OC(C)=O)C[C@H](C)[C@H](OC(C)=O)[C@@H]3[C@H]1OC(=O)c1ccccc1)C2(C)C
ZINC000095914111,CC1(C)[C@H](O)CC[C@]2(C)[C@H]3CC[C@H]4[C@@](C)(CC[C@H]5[C@@](C)(CO)[C@@H](O)CC[C@]45C)CC3=CC(=O)[C@@H]12
ZINC000095919145,COc1cc(CCCO)ccc1O[C@H](CO)[C@H](O)c1ccc(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(OC)c1
ZINC000095913551,COc1cc(O)cc(CC=C(C)C)c1OC
ZINC000006092504,O=C(O)/C=C/c1cccc(OS(=O)(=O)O)c1
ZINC000238749014,C=C1C(=O)O[C@@H]2C[C@@H](CO)CC/C=C(/C(=O)OC)[C@H](O)[C@@H](OC(=O)CC(C)C)[C@@H]12
ZINC000095486109,CC1(C)CC[C@]2(C(=O)O)CC=C3[C@@](C)(CC[C@H]4[C@@]3(C)CC[C@H]3[C@@](C)(O)CCC[C@@]34C)[C@@H]2C1
ZINC000095486310,C=C[C@@]1(C)CC[C@H]2C(=CC[C@H]3C(C)(C)[C@@H](O)CC[C@@]23C)C1
ZINC000685935320,CC(C)=CC(=O)[C@H](O)[C@@H](C)[C@@H]1CC[C@@]2(C)C3=CC[C@@H]4C(C)(C)C(=O)CC[C@]4(C)[C@H]3CC[C@@]12C
ZINC000070453999,C=C1[C@@H](O)C[C@H](OC(=O)c2ccccc2)[C@]2(C)[C@@H]1C[C@]1(O)C[C@H](OC(C)=O)C(C)=C([C@@H](OC(C)=O)[C@@H]2OC(C)=O)C1(C)C
ZINC000523041745,CC(=O)OC/C=C(/CC[C@@H]1C(COC(C)=O)=CC[C@H]2C(C)(C)CCC[C@@]12C)COC(C)=O
ZINC000085594301,CCOC(=O)CCc1cc2ccoc2c2c1O[C@@H]1O[C@@](CO)(CSSCCNCCO2)[C@@H](O)[C@H](O)[C@H]1O
ZINC000085630344,CN[C@@H]1CC[C@@H]2CNCC[C@@H]2[C@H]1CCCCCC(=O)CC(=O)/C=C/c1cc(OC)c(O)cc1Cc1cnc(N)cc1CCc1cccc(CCc2ccccc2)c1
ZINC000085593626,CCC1=[N+](c2c3c(cc4c(=O)cc(C)oc24)C[C@@H](OOC[C@@](O)(Cc2ccc(O)cc2)[C@@H](O)[C@H](O)[C@H](O)CO)[C@@](C)(CC[C@@H]2CNC(=O)C24CCCCC4)O3)C=C2N=CC=C21
ZINC000085630720,CCCC1(CCCC(=O)CC(=O)/C=C/c2cc(OC)c(O)cc2Cc2ccc(N)nc2)CCCC1
ZINC000085626493,COc1c(O)ccc2c1C#CCc1cc(c3c(c1O)O[C@H](O)[C@@H](CC/N=C(\N)NCC(C)C)C3)CC[C@@H](O)CC(=O)CC2
ZINC000085626524,COc1c(O)ccc2c1C#CCc1cc(c3c(c1O)OC[C@H](C[C@@H]1CCNC(NCC(C)C)=N1)C3)CC[C@@H](O)CC(=O)CC2
ZINC000085492177,CCCCC[C@@H]1C=C[C@@H](CCCCC[C@H](C(=O)O)[C@H](O)CC[C@]2(O)C[C@H](Cc3ccnc(N)c3)C[C@H]2[C@H](O)c2[cH-]c(-c3ccccc3)c(-c3cc(O)cc(O)c3)n2)[C@H](O)C1
ZINC000085550098,C=C(C)[C@H]1CC2=C(C)C=C[C@@]34C[C@]5(CC[C@H]6CCC[C@@]67CCC[C@@]57O)C[C@@H]3CC[C@@H](C1)[C@]24C
ZINC000085493441,C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)C(O)(O)[C@H]2O)OC=C(C(=O)OCC[C@H](O)CO)[C@H]1/C=C/c1cc(C(=O)O)c[n+](CCO)c1
ZINC000085508105,CCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)CC(C)C
ZINC000084154128,COc1cc(CCCO)cc2c1O[C@@H](c1ccc3c(c1)OCO3)C2
ZINC000084154553,COc1cc([C@H]2c3cc(O)c(OC)cc3C[C@@H](C)[C@H]2C)ccc1O
